Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
12/28/2019,2019,Bridgeport,97210,125000,Single Family,Detached House,3,2,1045,1.422308,South
12/28/2019,2019,Norwalk,670210,1020000,Single Family,Detached House,3,3,1034,1.422308,South
12/29/2019,2019,Fairfield,427700,515000,Single Family,Detached House,3,2,,1.422308,East
12/29/2019,2019,Fairfield,403480,548000,Single Family,Detached House,3,1,941,1.422308,South
12/29/2019,2019,Waterbury,102320,180000,?,Detached House,3,1,995,1.422308,North
12/29/2019,2019,Bridgeport,158420,180000,?,Detached House,3,2,1047,1.422308,North
12/30/2019,2019,Fairfield,551250,589000,Single Family,Detached House,3,2,1082,1.422308,East
12/30/2019,2019,,,1600000,Single Family,Detached House,3,3,922,1.422308,East
12/30/2019,2019,Bridgeport,155110,262000,Two Family,Duplex,4,3,,1.422308,North
12/30/2019,2019,Norwalk,277504,590000,Single Family,Detached House,3,1,962,1.422308,South
1/3/2020,2020,Waterbury,20050,60000,?,Triplex,6,6,2002,1.0258995,North
1/3/2020,2020,Bridgeport,147150,245000,Single Family,Detached House,3,1,1000,1.0258995,East
1/3/2020,2020,Norwalk,310680,106064,Single Family,Detached House,3,1,,1.0258995,North
1/3/2020,2020,Bridgeport,121590,237000,Single Family,Detached House,3,1,1056,1.0258995,North
1/3/2020,2020,Bridgeport,88800,175000,Two Family,Duplex,4,4,,1.0258995,West
1/4/2020,2020,Bridgeport,95810,80500,Single Family,Detached House,3,1,1053,1.0258995,East
1/4/2020,2020,Norwalk,308240,475000,Single Family,Detached House,3,3,1039,1.0258995,North
1/5/2020,2020,Norwalk,,250000,Single Family,Detached House,3,2,914,1.0258995,South
1/5/2020,2020,Waterbury,91740,110000,Single Family,Detached House,3,3,1008,1.0258995,East
1/6/2020,2020,Norwalk,273020,395000,Single Family,Detached House,3,3,994,1.0258995,West
1/6/2020,2020,Norwalk,229590,325000,Single Family,Detached House,3,3,922,1.0258995,North
1/6/2020,2020,,665700,765000,Single Family,Detached House,3,1,1034,1.0258995,South
1/6/2020,2020,Waterbury,90090,121000,Single Family,Detached House,3,3,,1.0258995,West
1/6/2020,2020,Fairfield,912940,1307500,Single Family,Detached House,3,1,1086,1.0258995,East
1/9/2020,2020,Norwalk,464820,140000,Single Family,Detached House,3,2,1049,1.0258995,East
1/9/2020,2020,Bridgeport,144240,170000,?,Detached House,3,1,,1.0258995,East
1/9/2020,2020,Bridgeport,130360,190000,Single Family,Detached House,3,2,978,1.0258995,East
1/10/2020,2020,Norwalk,327840,390000,Single Family,Detached House,3,2,922,1.0258995,North
1/10/2020,2020,Greenwich,670460,951000,Single Family,Detached House,3,1,1069,1.0258995,South
1/10/2020,2020,Bridgeport,121520,185000,Single Family,Detached House,3,3,1050,1.0258995,East
1/10/2020,2020,Waterbury,115250,180000,?,Detached House,3,1,,1.0258995,East
1/11/2020,2020,Norwalk,532670,634000,Single Family,Detached House,3,3,,1.0258995,East
1/12/2020,2020,Stamford,453700,765000,Single Family,Detached House,3,3,1011,1.0258995,West
1/12/2020,2020,Greenwich,676830,1275000,Single Family,Detached House,3,3,925,1.0258995,West
1/12/2020,2020,Waterbury,75520,150000,Single Family,Detached House,3,3,1044,1.0258995,West
1/12/2020,2020,Norwalk,220780,392500,Two Family,Duplex,4,4,1209,1.0258995,West
1/13/2020,2020,Waterbury,82400,137500,Single Family,Detached House,3,3,928,1.0258995,South
1/13/2020,2020,Greenwich,2632840,3650000,Single Family,Detached House,3,3,1039,1.0258995,North
1/17/2020,2020,Fairfield,366310,475000,Single Family,Detached House,3,3,1058,1.0258995,North
1/17/2020,2020,Bridgeport,172740,91000,?,Fourplex,8,8,2897,1.0258995,North
1/17/2020,2020,Bridgeport,155359,139999,Two Family,Duplex,4,2,1420,1.0258995,North
1/17/2020,2020,Waterbury,121040,150000,Single Family,Detached House,3,2,1047,1.0258995,West
1/18/2020,2020,Greenwich,553630,755000,Single Family,Detached House,3,1,1040,1.0258995,North
1/18/2020,2020,Norwalk,,225000,Single Family,Detached House,3,1,,1.0258995,North
1/18/2020,2020,,274300,392000,Single Family,Detached House,3,2,992,1.0258995,West
1/19/2020,2020,Greenwich,524300,850000,?,Detached House,3,1,,1.0258995,East
1/19/2020,2020,Norwalk,181660,135000,Single Family,Detached House,3,1,1017,1.0258995,South
1/20/2020,2020,,575260,750000,Single Family,Detached House,3,2,1076,1.0258995,North
1/20/2020,2020,Stamford,306420,550000,Single Family,Detached House,3,3,,1.0258995,East
1/23/2020,2020,Bridgeport,164050,248000,Three Family,Triplex,6,5,1904,1.0258995,North
1/23/2020,2020,,,1155000,Single Family,Detached House,3,3,934,1.0258995,West
1/23/2020,2020,Greenwich,967190,1375000,Single Family,Detached House,3,3,957,1.0258995,West
1/23/2020,2020,Fairfield,331310,550000,Single Family,Detached House,3,2,1041,1.0258995,North
1/23/2020,2020,Norwalk,224290,165000,Single Family,Detached House,3,1,1099,1.0258995,North
1/23/2020,2020,Fairfield,260540,305000,Single Family,Detached House,3,1,1026,1.0258995,North
1/25/2020,2020,Stamford,154500,940000,Single Family,Detached House,3,2,1089,1.0258995,South
1/25/2020,2020,Greenwich,1968470,4485000,?,Detached House,3,2,931,1.0258995,East
1/25/2020,2020,Greenwich,481180,580000,?,Detached House,3,2,1033,1.0258995,West
1/26/2020,2020,Bridgeport,102350,65000,Two Family,Duplex,4,2,1261,1.0258995,North
1/26/2020,2020,Greenwich,3590230,3400000,Single Family,Detached House,3,3,968,1.0258995,North
1/27/2020,2020,Bridgeport,93490,130101,Three Family,Triplex,6,6,2056,1.0258995,North
1/27/2020,2020,Fairfield,1006040,1695000,Single Family,Detached House,3,1,1057,1.0258995,East
1/27/2020,2020,Stamford,613490,905000,Single Family,Detached House,3,3,1096,1.0258995,West
1/27/2020,2020,Stamford,425700,545000,Single Family,Detached House,3,1,,1.0258995,East
1/30/2020,2020,Norwalk,239330,200000,Single Family,Detached House,3,1,,1.0258995,West
1/30/2020,2020,Norwalk,342400,400000,Single Family,Detached House,3,1,903,1.0258995,South
1/30/2020,2020,Greenwich,445480,800000,?,Duplex,4,2,1272,1.0258995,North
1/31/2020,2020,,346560,440000,Single Family,Detached House,3,2,1029,1.0258995,East
1/31/2020,2020,Waterbury,83280,40100,Single Family,Detached House,3,1,991,1.0258995,South
1/31/2020,2020,Waterbury,81080,127500,Single Family,Detached House,3,3,1090,1.0258995,East
1/31/2020,2020,Stamford,213650,310299,Two Family,Duplex,4,2,1381,1.0258995,West
2/1/2020,2020,Waterbury,,77900,Single Family,Detached House,3,3,917,1.0258995,East
2/1/2020,2020,Norwalk,1090380,1695000,Single Family,Detached House,3,3,1065,1.0258995,North
2/1/2020,2020,Fairfield,192920,195714,?,Detached House,3,1,930,1.0258995,North
2/1/2020,2020,Fairfield,298550,345000,Single Family,Detached House,3,1,,1.0258995,East
2/1/2020,2020,Stamford,,154695,Single Family,Detached House,3,2,,1.0258995,West
2/2/2020,2020,Waterbury,81720,130000,?,Detached House,3,1,1084,1.0258995,East
2/2/2020,2020,Bridgeport,,173780,Three Family,Triplex,6,6,2028,1.0258995,West
2/3/2020,2020,Bridgeport,122330,65000,Three Family,Triplex,6,6,1934,1.0258995,South
2/3/2020,2020,Waterbury,74570,35000,Single Family,Detached House,3,1,1032,1.0258995,West
2/3/2020,2020,,,123000,?,Detached House,3,3,939,1.0258995,West
2/6/2020,2020,Bridgeport,97230,118000,Single Family,Detached House,3,2,985,1.0258995,North
2/6/2020,2020,Waterbury,107120,97000,Single Family,Detached House,3,1,965,1.0258995,West
2/6/2020,2020,Waterbury,14630,7000,Single Family,Detached House,3,2,1005,1.0258995,South
2/6/2020,2020,Stamford,515940,815000,Single Family,Detached House,3,1,1095,1.0258995,North
2/8/2020,2020,Waterbury,,57000,Three Family,Triplex,6,6,,1.0258995,South
2/8/2020,2020,Stamford,286070,415000,Single Family,Detached House,3,1,1010,1.0258995,East
2/10/2020,2020,Stamford,237430,269000,Single Family,Detached House,3,1,957,1.0258995,East
2/14/2020,2020,Bridgeport,119530,100800,Single Family,Detached House,3,3,1084,1.0258995,South
2/14/2020,2020,Fairfield,551250,580000,Single Family,Detached House,3,2,1050,1.0258995,East
2/14/2020,2020,Fairfield,,930000,?,Detached House,3,3,1049,1.0258995,South
2/14/2020,2020,Stamford,217750,370000,Single Family,Detached House,3,2,967,1.0258995,East
2/16/2020,2020,Norwalk,239590,320000,Single Family,Detached House,3,2,905,1.0258995,West
2/17/2020,2020,Stamford,194620,405000,Two Family,Duplex,4,2,1398,1.0258995,East
2/17/2020,2020,Stamford,1146510,1850000,Single Family,Detached House,3,3,906,1.0258995,East
2/21/2020,2020,Bridgeport,129180,240000,Two Family,Duplex,4,4,1415,1.0258995,South
2/21/2020,2020,Bridgeport,144950,148000,Two Family,Duplex,4,4,1292,1.0258995,South
2/21/2020,2020,Greenwich,359940,642000,Single Family,Detached House,3,2,1027,1.0258995,North
2/22/2020,2020,Fairfield,365890,615000,Single Family,Detached House,3,2,1065,1.0258995,South
2/22/2020,2020,Bridgeport,143670,148200,?,Detached House,3,2,1002,1.0258995,West
2/22/2020,2020,Bridgeport,112260,159900,Single Family,Detached House,3,2,1076,1.0258995,North
2/23/2020,2020,Waterbury,,64900,Single Family,Detached House,3,3,962,1.0258995,West
2/23/2020,2020,Greenwich,309190,495000,Single Family,Detached House,3,3,947,1.0258995,East
2/24/2020,2020,Bridgeport,78860,110000,Two Family,Duplex,4,2,1431,1.0258995,East
2/24/2020,2020,Norwalk,334640,530000,Single Family,Detached House,3,1,1065,1.0258995,South
2/24/2020,2020,Stamford,244260,525000,Three Family,Triplex,6,6,1892,1.0258995,West
2/24/2020,2020,Waterbury,77810,60000,Single Family,Detached House,3,2,1027,1.0258995,North
2/27/2020,2020,Stamford,267390,245000,Single Family,Detached House,3,3,920,1.0258995,North
2/27/2020,2020,Fairfield,440160,620000,Single Family,Detached House,3,1,980,1.0258995,South
2/28/2020,2020,,,2680000,Single Family,Detached House,3,3,903,1.0258995,East
2/28/2020,2020,Waterbury,77020,105000,?,Detached House,3,1,1015,1.0258995,South
2/28/2020,2020,Stamford,483800,610000,Single Family,Detached House,3,3,1042,1.0258995,North
2/28/2020,2020,Waterbury,58330,55400,Single Family,Detached House,3,1,952,1.0258995,North
3/1/2020,2020,Bridgeport,91580,90000,Two Family,Duplex,4,3,1218,1.0258995,East
3/1/2020,2020,Waterbury,90010,160000,Single Family,Detached House,3,3,1002,1.0258995,South
3/2/2020,2020,,476490,721000,Single Family,Detached House,3,2,969,1.0258995,East
3/2/2020,2020,Greenwich,561960,617500,Single Family,Detached House,3,2,1001,1.0258995,West
3/3/2020,2020,Stamford,864740,925000,Single Family,Detached House,3,1,1046,1.0258995,East
3/3/2020,2020,Waterbury,73910,114400,?,Detached House,3,3,1032,1.0258995,East
3/3/2020,2020,Waterbury,155520,200000,Single Family,Detached House,3,1,1044,1.0258995,East
3/3/2020,2020,Stamford,1121800,1632500,Single Family,Detached House,3,1,1029,1.0258995,East
3/3/2020,2020,Stamford,791480,1050524,Single Family,Detached House,3,1,951,1.0258995,South
3/3/2020,2020,Stamford,627347,845000,Single Family,Detached House,3,1,1053,1.0258995,South
3/6/2020,2020,Greenwich,4767980,5475000,?,Detached House,3,1,945,1.0258995,East
3/6/2020,2020,Fairfield,359940,550000,Single Family,Detached House,3,1,1030,1.0258995,South
3/6/2020,2020,Bridgeport,103220,135000,Single Family,Detached House,3,3,954,1.0258995,South
3/6/2020,2020,Fairfield,646660,1000000,Single Family,Detached House,3,3,951,1.0258995,North
3/6/2020,2020,Greenwich,3964870,5620000,Single Family,Detached House,3,3,941,1.0258995,South
3/7/2020,2020,Bridgeport,66170,43377,Single Family,Detached House,3,1,969,1.0258995,East
3/7/2020,2020,Stamford,508820,763000,Single Family,Detached House,3,3,1066,1.0258995,North
3/7/2020,2020,Stamford,275360,680000,Two Family,Duplex,4,4,1277,1.0258995,West
3/8/2020,2020,Bridgeport,159490,264800,?,Triplex,6,5,1988,1.0258995,North
3/9/2020,2020,Norwalk,176430,174399,Single Family,Detached House,3,1,990,1.0258995,North
3/9/2020,2020,Bridgeport,104200,215000,Single Family,Detached House,3,2,965,1.0258995,North
3/10/2020,2020,Waterbury,73850,46500,?,Duplex,4,4,1491,1.0258995,South
3/10/2020,2020,,172930,185000,Single Family,Detached House,3,1,1001,1.0258995,South
3/13/2020,2020,Greenwich,1721510,2525000,Single Family,Detached House,3,2,1099,1.0258995,North
3/13/2020,2020,Norwalk,266790,570000,Three Family,Triplex,6,6,1998,1.0258995,South
3/13/2020,2020,Bridgeport,106250,115000,Single Family,Detached House,3,3,912,1.0258995,North
3/13/2020,2020,Norwalk,312610,525000,Single Family,Detached House,3,1,905,1.0258995,East
3/13/2020,2020,Fairfield,,350000,Single Family,Detached House,3,3,1010,1.0258995,North
3/15/2020,2020,Bridgeport,97690,80850,?,Detached House,3,2,1036,1.0258995,South
3/16/2020,2020,Bridgeport,122200,214900,?,Detached House,3,3,1053,1.0258995,West
3/16/2020,2020,Bridgeport,93090,115815,Single Family,Detached House,3,2,1051,1.0258995,North
3/16/2020,2020,Bridgeport,111130,230000,Single Family,Detached House,3,3,1076,1.0258995,East
3/16/2020,2020,Norwalk,275160,455000,Single Family,Detached House,3,3,919,1.0258995,South
3/17/2020,2020,Fairfield,772030,1300000,Single Family,Detached House,3,3,936,1.0258995,West
3/17/2020,2020,Fairfield,243110,1425000,Single Family,Detached House,3,1,1080,1.0258995,East
3/17/2020,2020,Norwalk,678530,840000,Single Family,Detached House,3,3,1058,1.0258995,East
3/17/2020,2020,Norwalk,283620,412500,Single Family,Detached House,3,1,1089,1.0258995,East
3/17/2020,2020,Waterbury,87280,97000,Single Family,Detached House,3,3,971,1.0258995,East
3/17/2020,2020,Norwalk,279250,200000,Single Family,Detached House,3,1,926,1.0258995,West
3/17/2020,2020,Waterbury,111950,149000,Single Family,Detached House,3,2,,1.0258995,South
3/17/2020,2020,Greenwich,,2800000,Single Family,Detached House,3,1,1045,1.0258995,South
3/17/2020,2020,Greenwich,283360,500000,Two Family,Duplex,4,4,,1.0258995,North
3/20/2020,2020,Waterbury,59370,92000,Single Family,Detached House,3,1,949,1.0258995,East
3/20/2020,2020,Fairfield,380660,389000,Single Family,Detached House,3,1,1048,1.0258995,West
3/21/2020,2020,Bridgeport,111650,85000,Two Family,Duplex,4,4,1372,1.0258995,West
3/21/2020,2020,Bridgeport,121960,102100,Three Family,Triplex,6,5,1920,1.0258995,East
3/22/2020,2020,Waterbury,77430,106500,Single Family,Detached House,3,2,960,1.0258995,North
3/23/2020,2020,Fairfield,512750,776000,?,Detached House,3,2,975,1.0258995,North
3/23/2020,2020,Greenwich,832790,975000,?,Detached House,3,2,1031,1.0258995,South
3/23/2020,2020,Stamford,181740,371000,Two Family,Duplex,4,4,1284,1.0258995,North
3/23/2020,2020,Norwalk,253180,450000,Single Family,Detached House,3,3,,1.0258995,South
3/24/2020,2020,Stamford,253030,460000,Single Family,Detached House,3,3,930,1.0258995,East
3/24/2020,2020,Fairfield,820470,1075000,Single Family,Detached House,3,3,972,1.0258995,South
3/27/2020,2020,Norwalk,,400000,?,Detached House,3,2,989,1.0258995,East
3/27/2020,2020,Bridgeport,134120,115000,?,Detached House,3,3,1004,1.0258995,North
3/27/2020,2020,,98620,100000,Single Family,Detached House,3,1,1058,1.0258995,South
3/28/2020,2020,Waterbury,48400,114500,Single Family,Detached House,3,3,948,1.0258995,East
3/28/2020,2020,Stamford,,730000,Single Family,Detached House,3,3,946,1.0258995,North
3/28/2020,2020,Bridgeport,,210000,Single Family,Detached House,3,2,986,1.0258995,East
3/28/2020,2020,Stamford,444190,415000,Single Family,Detached House,3,3,991,1.0258995,East
3/29/2020,2020,Stamford,387620,620000,Single Family,Detached House,3,1,935,1.0258995,West
3/29/2020,2020,Waterbury,89680,112900,Single Family,Detached House,3,2,960,1.0258995,East
3/29/2020,2020,Bridgeport,97580,200000,Single Family,Detached House,3,2,,1.0258995,East
3/29/2020,2020,Waterbury,82880,106000,Single Family,Detached House,3,1,992,1.0258995,West
3/29/2020,2020,Waterbury,120880,125000,Three Family,Triplex,6,4,2090,1.0258995,East
3/29/2020,2020,Bridgeport,100150,60000,Three Family,Triplex,6,5,2086,1.0258995,West
3/30/2020,2020,Greenwich,1262450,1989000,Single Family,Detached House,3,2,1043,1.0258995,West
3/30/2020,2020,,3124870,4162500,Single Family,Detached House,3,1,1002,1.0258995,North
3/30/2020,2020,Greenwich,1770720,2710000,Single Family,Detached House,3,3,1022,1.0258995,West
3/30/2020,2020,,344610,305000,?,Detached House,3,3,1045,1.0258995,North
3/30/2020,2020,Greenwich,252140,395000,?,Duplex,4,4,1409,1.0258995,South
3/30/2020,2020,Fairfield,339920,441000,Single Family,Detached House,3,3,955,1.0258995,East
3/31/2020,2020,Waterbury,67870,93900,?,Detached House,3,2,934,1.0258995,West
3/31/2020,2020,,109110,120000,Three Family,Triplex,6,6,2050,1.0258995,West
3/31/2020,2020,Bridgeport,182290,126000,Two Family,Duplex,4,4,,1.0258995,North
4/3/2020,2020,Fairfield,646170,1100000,Single Family,Detached House,3,3,,1.0258995,South
4/3/2020,2020,Stamford,264620,510000,Two Family,Duplex,4,2,1416,1.0258995,South
4/3/2020,2020,Stamford,526470,725000,?,Detached House,3,1,944,1.0258995,East
4/4/2020,2020,Bridgeport,100000,135000,?,Detached House,3,1,1066,1.0258995,North
4/4/2020,2020,Norwalk,287610,512500,Single Family,Detached House,3,3,971,1.0258995,West
4/4/2020,2020,Bridgeport,108070,106000,Three Family,Triplex,6,5,1931,1.0258995,East
4/4/2020,2020,Stamford,268910,430000,Single Family,Detached House,3,1,950,1.0258995,West
4/4/2020,2020,,133080,131000,Two Family,Duplex,4,3,1424,1.0258995,West
4/4/2020,2020,,240970,350000,Single Family,Detached House,3,1,955,1.0258995,West
4/4/2020,2020,Bridgeport,124440,190000,Two Family,Duplex,4,3,1325,1.0258995,South
4/5/2020,2020,Fairfield,614460,975000,Single Family,Detached House,3,1,933,1.0258995,East
4/5/2020,2020,Stamford,263320,475000,Single Family,Detached House,3,1,1041,1.0258995,South
4/5/2020,2020,Stamford,,339150,Two Family,Duplex,4,4,1455,1.0258995,West
4/5/2020,2020,Waterbury,105400,234070,Four Family,Fourplex,8,8,2401,1.0258995,North
4/6/2020,2020,Stamford,631710,990000,Single Family,Detached House,3,1,1095,1.0258995,West
